id|company_id|services_scope_cn|service_hotline|email|address_cn|added_detail_cn|tips_cn
002-004-065-1030|002-004-065|股票投資服務 - 優先理財|2886-6000||||
002-004-065-1031|002-004-065|股票投資服務 - Premium 理財|2886-7000||||
002-004-065-1032|002-004-065|股票投資服務 - 快易理財/其他客戶|2886-8000||||
002-004-065-1033|002-004-065|中小企業客戶|2886-6988||||
002-004-065-1034|002-004-065|企業、金融機構及商業銀行客戶|3146-7499||||
002-004-066-1035|002-004-066|客戶服務熱線|2828 8168|||星期一至五： 上午9:00至晚上8:00 （公眾假期除外）|SWIFT-BIC:TSBLHKHH 結算代碼：61
002-004-066-1036|002-004-066|私人貸款熱線|2828 8111|||星期一至五： 上午9:00至晚上8:00 （公眾假期除外）|
002-004-066-1037|002-004-066|信用卡兌現熱線|2828 8002|||星期一至五： 上午9:00至晚上8:00 （公眾假期除外）|
002-004-066-1038|002-004-066|24小時電話理財服務|2828 8168|||星期一至日： 24小時|
002-004-066-1039|002-004-066|24小時報失卡熱線|2828 8188|||星期一至日： 24小時|
002-004-066-1040|002-004-066|查詢信用卡可疑交易|2828 8159|||非辦公時間|
002-004-066-1041|002-004-066|證券服務|2828 7028|||自動化電話證券服務 星期一至日： 24小時|
002-004-066-1042|002-004-066|證券買賣|2828 7000|||專人買賣服務 星期一至五： 上午8:45至下午5:30|
002-004-067-1043|002-004-067||2522 9002|||星期一至五上午九時三十分至下午一時，下午二時至四時 星期六、星期日及公眾假期休息|SWIFT-BIC:TYBLHKKW 結算代碼：38
002-004-068-1044|002-004-068|客戶服務|230 95555||||SWIFT-BIC:WUBAHKHH 結算代碼：20
002-004-068-1045|002-004-068|客戶服務 - 國內|(86) 4008 822388||||
002-004-068-1046|002-004-068|私人財富管理服務|2952 8888||||
002-004-068-1047|002-004-068|金葵花理財服務|278 95555||||
002-004-068-1048|002-004-068|「永隆證券通」音頻電話服務查詢熱線|2928 6828||||
002-004-068-1049|002-004-068|專人接聽證券服務查詢熱線|2543 3622||||
002-004-068-1050|002-004-068|環球證券買賣系統故障報告選項|230 95555||||選擇語言後續按「3」及「4」字
002-004-068-1051|002-004-068|物業託管及租售服務|3508 0292||||
002-004-068-1052|002-004-068|私人貸款申請|2616 2823||||
002-004-068-1053|002-004-068|信用卡「靈活套現」申請|3711 7188||||
002-004-068-1054|002-004-068|商業銀行服務|230 95555||||
002-004-068-1055|002-004-068|汽車、機械及船隻融資服務|3550 9000||||
002-004-069-1056|002-004-069|24小時銀行熱線|3718 1818|enquiry@airstarbank.com|||結算代碼：395
002-004-069-1057|002-004-069|客戶意見熱線|3961 3973|complaints@airstarbank.com||星期一至五上午9時至下午5時，公眾假期除外|
002-004-070-1058|002-004-070||2325 0303|customeropinion@antbank.hk|||結算代碼：393
002-004-071-1059|002-004-071|客戶服務熱線|21112688|CustomerService@fusionbank.com||星期一至星期日24小時|結算代碼：391
002-004-071-1060|002-004-071|客戶意見熱線|39766658|||星期一至星期五（上午9點 -下午5點）|
002-004-072-1061|002-004-072|客戶服務熱線|2929 2998|livicare@livibank.com|||結算代碼：388
002-004-072-1062|002-004-072|客戶服務熱線 - 國內|+86 4001200099||||
002-004-073-1063|002-004-073||2888 8228||||結算代碼：389
002-004-074-1064|002-004-074|客戶服務及技術支援熱線|3762 9900|paob_cs@pingan.com||24 小時 (包括公眾假期)|結算代碼：392
002-004-075-1065|002-004-075||3898 6988|wecare@welab.bank|||結算代碼：390
002-004-076-1066|002-004-076||3665 3665|bank.opinion@za.group|||結算代碼：387
002-005-077-1067|002-005-077||800 900 782||||全球顧客援助中心 (https://www.visa.com.hk/content/dam/VCOM/regional/ap/documents/gcas-ap-en.pdf)
002-005-078-1068|002-005-078||800-966677||||全球支援熱線 (https://www.mastercard.com.hk/content/dam/public/mastercardcom/hk/zn/personal/support/GlobalServiceTollFreeNumbers_Chinese.pdf)
002-005-079-1069|002-005-079|緊急聯絡 (卡遺失或被盜）|2811 6122||||
002-005-079-1070|002-005-079|一般卡資料|2277 1010||||
002-005-079-1071|002-005-079|美國運通積分計劃|2277 2150||||
002-005-079-1072|002-005-079|美國運通Explorer 信用卡會員熱線|2277 2005||||
002-005-079-1073|002-005-079|美國運通白金信用卡會員服務|2277 2028||||
002-005-079-1074|002-005-079|美國運通 Blue Cash 信用卡會員熱線|2277 1688||||
002-005-079-1075|002-005-079|美國運通I.T Cashback信用卡會員熱線|2277 1688||||
002-005-079-1076|002-005-079|美國運通信用金卡會員熱線|2277 1688||||
002-005-079-1077|002-005-079|美國運通信用卡會員熱線|2277 2818||||
002-005-079-1078|002-005-079|長江運通卡會員熱線|2277 2180||||
002-005-079-1079|002-005-079|美國運通白金卡（簽賬卡)會員服務|2277 2233||||
002-005-079-1080|002-005-079|美國運通半島金卡（簽賬卡)會員熱線|2277 3300||||
002-005-079-1081|002-005-079|美國運通金卡（簽賬卡)會員熱線|2277 1888||||
002-005-079-1082|002-005-079|美國運通卡（簽賬卡)會員熱線|2277 1010||||
002-005-079-1083|002-005-079|美國運通商務金卡會員熱線|2277 1188||||
002-005-079-1084|002-005-079|美國運通商務卡會員熱線|2277 1188||||
002-005-079-1085|002-005-079|美國運通公司卡一般公司卡資料|2277 1095||||
002-005-079-1086|002-005-079|美國運通公司卡/金卡會員熱線|2277 1088||||
002-005-079-1087|002-005-079|美國運通國泰航空公司卡/尊尚卡會員熱線|2277 1088||||
002-005-079-1088|002-005-079|網上服務|2277 1468||||
002-005-079-1089|002-005-079|環球支援熱線|8206 8302||||
002-005-079-1090|002-005-079|商戶服務熱線|2277 2277||||
002-005-079-1091|002-005-079|交易批核熱線|2277 1000||||
002-005-079-1092|002-005-079|美國運通終端機支援服務|2277 2100||||
002-005-080-1093|002-005-080||2366-8013||||
002-005-081-1094|002-005-081||800-967-222|hongkong@unionpayintl.com|||
002-005-081-1095|002-005-081|商業合作電話|36522600||||
002-006-082-1096|002-006-082|申請快線|3199 1199||||貸款及債務計算機 (https://tool-debt.ifec.org.hk/tc/debt.html)
002-006-082-1097|002-006-082|24小時會員專線|3199 1111||||貸款及債務計算機 (https://tool-debt.ifec.org.hk/tc/debt.html)
002-006-083-1098|002-006-083||21112999||||貸款及債務計算機 (https://tool-debt.ifec.org.hk/tc/debt.html)
002-006-084-1099|002-006-084||3590 6396|cs@welend.hk||Whatsapp: 3706 9120|貸款及債務計算機 (https://tool-debt.ifec.org.hk/tc/debt.html)
002-006-085-1100|002-006-085||2366 8859||||貸款及債務計算機 (https://tool-debt.ifec.org.hk/tc/debt.html)
002-006-086-1101|002-006-086||2895 6262||||貸款及債務計算機 (https://tool-debt.ifec.org.hk/tc/debt.html)
002-006-086-1102|002-006-086|貸款即批熱線|28481888||||貸款及債務計算機 (https://tool-debt.ifec.org.hk/tc/debt.html)
002-007-087-1103|002-007-087|個人服務|2232 8888|hk.customer@aia.com||星期一至五上午9時正至晚上6時正 星期六上午9時正至下午1時正 星期日及公眾假期休息|http://www.aia.com.hk/
002-007-087-1104|002-007-087|團體保險|2200 6333|hk.eb.enquiry@aia.com||星期一至五上午9時至下午5時30分 (午膳時間照常服務) 星期六、日及公眾假期休息|
002-007-087-1105|002-007-087|強積金 /公積金 - 僱主|2100 1888||||
002-007-087-1106|002-007-087|強積金 /公積金 - 僱員/自僱人士|2200 6288||||
002-007-088-1107|002-007-088||3608 2988|||星期一至星期五 早上9時至晚上6時30分 （客戶服務中心辦公時間至晚上6時） 星期六 早上9時至下午1時正 星期日及公眾假期休息|http://www.bluecross.com.hk/
002-007-089-1108|002-007-089||2827 1883|marketing@cpaihk.com|||http://www.cpaihk.com/
002-007-090-1109|002-007-090|客戶服務熱線：|(852) 3999 5519|cs@chinalife.com.hk||星期一至五：上午 9:00 至下午 6:00 星期六： 上午 9:00 至下午 1:00 星期日及公眾假期休息|http://www.chinalife.com.hk/
002-007-090-1110|002-007-090|中國內地客戶服務熱線 - 95519客戶服務專線|95519|||(接通後按「8」，然後按「1」)|
002-007-090-1111|002-007-090|中國內地客戶服務熱線 - 400客戶服務熱|(86) 400 60 95519|||(接通後按「1」)|
002-007-090-1112|002-007-090|強積金及公積金 - 客戶服務熱線|3999 5555|mpf@chinalife.com.hk||星期一至五：上午 9:00 至下午 6:00 星期六、日及公眾假期全日休息|
002-007-090-1113|002-007-090|強積金及公積金 - 處理投訴主任|2891 3613||||
002-007-090-1114|002-007-090|團體僱員客户|3999 5500|gi@chinalife.com.hk|||
002-007-091-1115|002-007-091||2560 1990|enquiryhk@cigna.com|||http://www.cigna.com.hk/
002-007-092-1116|002-007-092||2281 1333|service@prudential.com.hk|||http://www.prudential.com.hk/
002-007-093-1117|002-007-093||2108 1188|service_hk@manulife.com|||http://www.manulife.com.hk/
002-007-094-1118|002-007-094||2876 0876|cs-pla@pacificgroup.com.hk|||http://www.pacificinsurance.com.hk/
002-007-095-1119|002-007-095||29682288|||星期一至五, 上午9時至下午5時30分 星期六, 上午9時至下午1時(公眾假期除外)|http://www.zurich.com.hk/
002-007-096-1120|002-007-096|人壽保險|2802 2812|||星期一至五：上午9時至下午5時30分 星期六：上午9時至下午1時 星期日及公眾假期：休息|http://www.axa.com.hk/
002-007-096-1121|002-007-096|僱員福利：員工資助醫療福利計劃|2519 1166|||24 小時|
002-007-096-1122|002-007-096|摯關懷|2867 8678|||24 小時|
002-007-096-1123|002-007-096|匯安心|2523 3061|||星期一至五：上午8時至下午8時 星期六、日及公眾假期：休息|
002-007-096-1124|002-007-096|卓越系列計劃或其他個人醫療保障|2523 3061|||星期一至五：上午8時至下午8時 星期六、日及公眾假期：休息|
002-007-096-1125|002-007-096|自願醫保|2894 4758|||星期一至五：上午9時至下午5時30分 星期六：上午9時至下午1時 星期日及公眾假期：休息|
002-007-096-1126|002-007-096|旅遊保險 家居保險 意外保險 汽車保險 財物保險 家傭保險|2523 3061|||星期一至五：上午9時至下午5時30分 星期六、日及公眾假期：休息|
002-007-097-1127|002-007-097||2517 5860||||http://www.bupa.com.hk/
002-007-098-1128|002-007-098||2199 1000|info.hk@fwd.com||星期一至五 上午 9 時至下午 6 時 星期六 上午 9 時至下午 1 時 星期日及公眾假期休息|https://www.fwdlife.hk/
002-007-099-1129|002-007-099||2866 8898|csc@ftlife.com.hk||星期一至五 : 上午9時至下午6時 星期六 : 上午 9 時至下午 1 時 星期日及公眾假期休息|http://www.insurance.hk.fortis.com/
002-007-100-1130|002-007-100||2521 0707|info@generali.com.hk|||http://www.generali.com.hk/
002-007-101-1131|002-007-101||3555 0000|||周一至周五上午九時至下午五時三十分，公眾假期除外|https://www.aig.com.hk/
002-007-102-1132|002-007-102||2232 2899|info@falconinsurance.com.hk||Mon – Fri 09:00 – 12:45, 14:00 – 17:30|http://www.falconinsurance.com.hk/
002-007-103-1133|002-007-103|客戶服務熱線|3122 6922||||http://www.msig.com.hk/
002-007-103-1134|002-007-103|賠償服務熱線|2894 0660||||
002-007-103-1135|002-007-103|保險顧問服務（日本語）|2894 0838||||
002-007-103-1136|002-007-103|緊急支援|3122 6899||||
002-007-104-1137|002-007-104||3008 8123|cs@bowtie.com.hk|||https://www.bowtie.com.hk/
002-008-105-1138|002-008-105||2103 4700|hongkong.clientservices@abrdn.com|||https://www.abrdn.com/
002-008-106-1139|002-008-106||2918 7888||||http://www.alliancebernstein.com
002-008-107-1140|002-008-107||2238 8000|hkenquiry@allianzgi.com|||https://hk.allianzgi.com/zh-hk
002-008-108-1141|002-008-108||2521 4231||||http://www.amundi.com/hkg
002-008-109-1142|002-008-109||2285 2000||||https://www.axa-im.com.hk/
002-008-110-1143|002-008-110||2841 1411||||http://www.barings.com/hken/index.htm
002-008-111-1144|002-008-111||3608 0306||||http://www.bea-union-investment.com/cht
002-008-112-1145|002-008-112||3903 2800||||http://www.blackrock.com.hk
002-008-113-1146|002-008-113||2845 4433||||http://www.bmo.com/lloydgeorge
002-008-114-1147|002-008-114||2533 0000|AMAPAC.Marketing@bnpparibas.com|||http://www.bnpparibas-am.hk
002-008-115-1148|002-008-115||3982 6277|bochkamcmarketing@bocgroup.com|||http://www.bochkam.com
002-008-116-1149|002-008-116||2280 8615|ut@boci-pru.com.hk|||http://www.boci-pru.com.hk
002-008-117-1150|002-008-117||2842 1000|info.asia@capgroup.com|||https://www.thecapitalgroup.com/hk/en
002-008-118-1151|002-008-118||2872 2000|info@cicc.com.cn|||http://www.cicc.com.cn
002-008-119-1152|002-008-119||2297 0666||||
002-008-120-1153|002-008-120||3983 5600|info@ChinaUniversalAsset.com|||
002-008-121-1154|002-008-121||3975 2121|cifmhk@cifm.com|||http://www.cifm.com.hk
002-008-122-1155|002-008-122||2868 8811|citifirst.im@citi.com|||http://funds.citi.com
002-008-123-1156|002-008-123||2203 6886||||http://etf.deutscheam.com/HKG
002-008-124-1157|002-008-124||3929 0988||||http://www.efunds.com.hk
002-008-125-1158|002-008-125||2868 5330|sales.hk@eastspringinvestments.com|||http://www.eastspringinvestments.com.hk
002-008-126-1159|002-008-126||2629 2629||||http://www.fidelity.com.hk
002-008-127-1160|002-008-127||2846 7566|info@firststate.com.hk|||https://www.firstsentierinvestors.com/
002-008-128-1161|002-008-128||2805 0111|fti-hk@templeton.com|||http://www.franklintempleton.com.hk
002-008-129-1162|002-008-129||3892 8900|info@gaotengasset.com|||http://www.gaotengasset.com
002-008-130-1163|002-008-130||2978 1000||||
002-008-131-1164|002-008-131||2509 9118||||
002-008-132-1165|002-008-132||2198 5890|hsim@hangseng,com|||http://www.hangsenginvestment.com
002-008-133-1166|002-008-133||3913 3393||||http://www.harvestglobal.com.hk
002-008-134-1167|002-008-134||2284 1111||||http://www.assetmanagement.hsbc.com/hk
002-008-135-1168|002-008-135||3128 6000|investorservices@hkg.invesco.com|||http://www.invesco.com.hk
002-008-136-1169|002-008-136||2800 2800|investor.services@jpmorgan.com|||http://www.jpmorganam.com.hk
002-008-137-1170|002-008-137||3121 7000||||
002-008-138-1171|002-008-138||3101 7778||||
002-008-139-1172|002-008-139||2521 2933|SalesSupportAsia@man.com|||http://www.man.com
002-008-140-1173|002-008-140||2108 1110||||http://www.manulifefunds.com.hk
002-008-141-1174|002-008-141||3901 0880||||http://hk.matthewsasia.com
002-008-142-1175|002-008-142||2258 7099||||http://investments.miraeasset.com.hk/
002-008-143-1176|002-008-143||3975 5011||||
002-008-144-1177|002-008-144||2848 5200||||http://www.morganstanley.com
002-008-145-1178|002-008-145||3664 8800||||
002-008-146-1179|002-008-146||3915 1233||||https://www.im.natixis.com/en-hk
002-008-147-1180|002-008-147||2861 6888|hongkong@ninetyone.com|||https://ninetyone.com/en/hong-kong/
002-008-148-1181|002-008-148||3191 1805|PAMHK@pictet.com|||https://www.am.pictet/zh-hk/hongkong
002-008-149-1182|002-008-149||3650 7700||||http://www.pimco.com.hk
002-008-150-1183|002-008-150||3970 3970||||http://www.pinebridge.com.hk
002-008-151-1184|002-008-151||3762 9228|enquiries@pingan.com.hk|||http://asset.pingan.com.hk
002-008-152-1185|002-008-152||2117 8383|investors-asia@principal.com|||http://www.principal.com.hk
002-008-153-1186|002-008-153||3719 7400|robecohongkong@robeco.com|||http://www.robeco.hk
002-008-154-1187|002-008-154||2869 6968|schroders@schroders.com.hk|||http://www.schroders.com.hk
002-008-155-1188|002-008-155||2840 5388||||http://www.statestreet.com
002-008-156-1189|002-008-156|||enquiry01_hk@taikanglife.com / enquiry02_hk@taikanglife.com|||http://www.taikang.com/tkzc/hk/
002-008-157-1190|002-008-157||3798 1212|Asia@columbiathreadneedle.hk|||http://www.columbiathreadneedle.hk
